,Name,Genre
799,Billy the Wizard: Rocket Broomstick Racing,11
800,Billy's Boot Camp: Wii de Enjoy Diet!,1
801,Binary Domain,2
802,Binary Star,1
803,Bio FREAKS,9
804,BioShock,9
805,BioShock 2,9
806,BioShock Infinite,9
807,BioShock The Collection,1
808,Biohazard: Revival Selection,5
809,Bionic Commando,1
810,Bionicle,9
811,Bionicle Heroes,5
812,Bionicle: Matoran Adventures,10
813,Birds of Steel,4
814,Birthday Party Bash,3
815,Bishoujo Senshi Sailormoon R,3
816,Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,9
817,Black,3
818,Black & Bruised,12
819,Black & White,12
820,Black & White 2,8
821,Black * Rock Shooter: The Game,11
822,Black Bass with Blue Marlin,1
823,Black Cat,10
824,Black Dawn,4
825,Black Jack vs. Matsudajun,2
826,Black Mirror 2,8
827,Black Rose Valkyrie,8
828,Black Sigil: Blade of the Exiled,8
829,Black Stone: Magic & Steel,12
830,Black/Matrix,9
831,Blacksite: Area 51,1
832,Blackthorne,9
833,Blackwater,3
834,Blade Arcus from Shining EX,8
835,Blade Dancer: Lineage of Light,1
836,Blade II,3
837,Blades of Blood: Samurai Shodown III,1
838,Blades of Time,1
839,Bladestorm: Nightmare,1
840,Bladestorm: The Hundred Years' War,9
841,Blast Chamber,1
842,Blast Corps,11
843,Blast Lacrosse,1
844,Blast Radius,9
845,"Blast Works: Build, Trade, Destroy",9
846,Blaster Master: Blasting Again,1
847,Blasto,3
848,BlazBlue: Calamity Trigger,3
849,BlazBlue: Calamity Trigger Portable,3
850,BlazBlue: Chrono Phantasma,1
851,BlazBlue: Chrono Phantasma Extend,3
852,BlazBlue: Continuum Shift,3
853,BlazBlue: Continuum Shift II,3
854,Blazblue: Continuum Shift Extend,8
855,Blaze Union: Story to Reach the Future,8
856,Blazer Drive,10
857,Blazing Angels 2: Secret Missions of WWII,10
858,Blazing Angels: Squadrons of WWII,2
859,Blazing Dragons,8
860,Blazing Heroes,8
861,Blazing Souls,8
862,Blazing Souls: Accelate,1
863,Bleach DS 4th: Flame Bringer,3
864,Bleach GC: Tasogare Ni Mamieru Shinigami,3
865,Bleach: Blade Battlers,3
866,Bleach: Blade Battlers 2nd,3
867,Bleach: Dark Souls,3
868,Bleach: Dark Souls (JP sales),2
869,Bleach: Erabareshi Tamashii,8
870,Bleach: Hanatareshi Yabou,3
871,Bleach: Heat the Soul,3
872,Bleach: Heat the Soul 3,3
873,Bleach: Heat the Soul 4,3
874,Bleach: Heat the Soul 5,3
875,Bleach: Heat the Soul 6,3
876,Bleach: Heat the Soul 7,3
877,Bleach: Shattered Blade,3
878,Bleach: Soul Carnival,3
879,Bleach: Soul Carnival 2,3
880,Bleach: Soul Resurreccion,8
881,Bleach: The 3rd Phantom,3
882,Bleach: The Blade of Fate,3
883,Bleach: Versus Crusade,5
884,Blender Bros.,5
885,Blinx 2: Masters of Time & Space,5
886,Blinx: The Time Sweeper,11
887,Blitz: Overtime,11
888,Blitz: The League,11
889,Blitz: The League II,12
890,Blitzkrieg 2 Anthology,6
891,Block Kuzushi,4
892,Block Party,6
893,Blokus Portable: Steambot Championship,11
894,Blood Bowl,11
895,Blood Bowl: Legendary Edition,7
896,Blood Drive,1
897,Blood Omen 2,8
898,Blood Omen: Legacy of Kain,9
899,Blood Wake,2
900,Blood Will Tell: Tezuka Osamu's Dororo,8
901,Blood of Bahamut,2
902,Blood: The Last Vampire (Joukan),9
903,BloodRayne,9
904,BloodRayne 2,1
905,Bloodborne,3
906,Bloody Roar,3
907,Bloody Roar 3,3
908,Bloody Roar 4,3
909,Bloody Roar Extreme,3
910,Bloody Roar II,3
911,Bloody Roar: Primal Fury,9
912,BlowOut,8
913,Blue Breaker: Ken Yorimo Hohoemi o,8
914,Blue Dragon,8
915,Blue Dragon Plus,8
916,Blue Dragon: Awakened Shadow,2
917,Blue Roses: Yousei to Aoi Hitomi no Senshitachi,2
918,Blue Stinger,4
919,Blue's Clues: Blue's Big Musical,5
920,Blues Brothers 2000,7
921,Blur,4
922,Board Game Classics,4
923,Board Game: Top Shop,1
924,Bob the Builder: Can We Fix It?,1
925,Boboboubo Boubobo: Ougi 87.5 Bakuretsu Hanage Shinken,11
926,Bode Miller Alpine Skiing,9
927,Body Harvest,4
928,Body and Brain Connection,9
929,Bodycount,10
930,Bogey: Dead 6,6
931,Boing! Docomodake DS,8
932,Boktai 2: Solar Boy Django,8
933,Boktai: The Sun is in Your Hand,2
934,Boku no Natsuyasumi,2
935,Boku no Natsuyasumi 2: Umi no Bouken Hen,2
936,Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​,2
937,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",2
938,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,2
939,Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,2
940,Bolt,6
941,Bombastic,6
942,Bomberman,6
943,Bomberman (jp sales),6
944,Bomberman 2,6
945,Bomberman 64,2
946,Bomberman 64: The Second Attack!,9
947,Bomberman B-Daman,7
948,Bomberman Fantasy Race,2
949,Bomberman Generation,5
950,Bomberman Hero,6
951,Bomberman II,6
952,Bomberman Jetters,4
953,Bomberman Land,6
954,Bomberman Land Touch!,6
955,Bomberman Land Touch! 2,6
956,Bomberman Max 2: Blue Advance,6
957,Bomberman Max 2: Red Advance,6
958,Bomberman Party Edition,8
959,Bomberman Story DS,6
960,Bomberman Tournament,6
961,Bomberman World,6
962,Bomberman: Act Zero,4
963,Boogie,4
964,Boogie SuperStar,1
965,Book of Spells,6
966,Bookworm,6
967,Bookworm Deluxe,6
968,Boom Blox,6
969,Boom Blox Bash Party,3
970,BoomBots,1
971,Boot Camp Academy,9
972,Borderlands,9
973,Borderlands 2,9
974,Borderlands: Double Game Add-On Pack,9
975,Borderlands: The Handsome Collection,9
976,Borderlands: The Pre-Sequel,2
977,Botanicula,11
978,Bottom of the 9th,11
979,Bottom of the 9th '97,11
980,Bottom of the 9th '99,6
981,Boulder Dash: Rocks!,8
982,Bound By Flame,1
983,Bounty Hounds,3
984,Boxer's Road,3
985,Boxing,11
986,Boxing Fever,5
987,Braid,6
988,Brain Age 2: More Training in Minutes a Day,6
989,Brain Age: Concentration Training,4
990,Brain Age: Train Your Brain in Minutes a Day,4
991,Brain Assist,6
992,Brain Boost: Beta Wave,6
993,Brain Boost: Gamma Wave,4
994,Brain Challenge,2
995,Brain Dead 13,6
996,Brain Exercise With Dr. Kawashima,4
997,Brain Quest: Grades 3 & 4,4
998,Brain Quest: Grades 5 & 6,6
999,Brain Voyage,8
1000,Brandish: The Dark Revenant,5
1001,Bratz,2
1002,Bratz 4 Real,4
1003,Bratz Kidz,2
1004,Bratz Ponyz,2
1005,Bratz Ponyz 2,2
1006,Bratz: Forever Diamondz,1
1007,Bratz: Girlz Really Rock,4
1008,Bratz: Rock Angelz,1
1009,Bratz: Super Babyz,10
1010,Bratz: The Movie,8
1011,Brave Fencer Musashi,8
1012,Brave Story: Boku no Kioku to Negai,8
1013,Brave Story: New Traveler (US sales),8
1014,Brave Story: New Traveller (jp sales),1
1015,Brave: A Warrior's Tale,1
1016,Brave: The Video Game,8
1017,Bravely Default: Flying Fairy,8
1018,Bravely Second: End Layer,7
1019,Bravo Air Race,9
1020,Breach,6
1021,Break 'Em All,2
1022,Breakdown,6
1023,Breakout,8
1024,Breath of Fire,8
1025,Breath of Fire II,8
1026,Breath of Fire III,8
1027,Breath of Fire IV,8
1028,Breath of Fire: Dragon Quarter,11
1029,Breeding Stud 2,11
1030,Brian Lara Cricket,4
1031,Bridge,12
1032,Brigandine: The Legend of Forsena,9
1033,Brink,4
1034,Britney's Dance Beat,1
1035,Broken Helix,2
1036,Broken Sword 5: The Serpent's Curse,2
1037,Broken Sword II: The Smoking Mirror,2
1038,Broken Sword: Shadow of the Templars - The Director's Cut,2
1039,Broken Sword: Shadows of the Templars - The Director's Cut,2
1040,Broken Sword: The Shadow of the Templars,2
1041,Broken Sword: The Sleeping Dragon,10
1042,Brooktown High: Senior Year,2
1043,Brothers Conflict: Brilliant Blue,1
1044,Brothers Conflict: Passion Pink,1
1045,Brothers Conflict: Precious Baby,9
1046,Brothers In Arms DS,9
1047,Brothers In Arms: D-Day,9
1048,Brothers In Arms: Earned in Blood,9
1049,Brothers In Arms: Road to Hill 30,9
1050,Brothers in Arms: Double Time,9
1051,Brothers in Arms: Furious 4,9
1052,Brothers in Arms: Hell's Highway,2
1053,Brothers: A Tale of Two Sons,3
1054,Bruce Lee: Quest of the Dragon,11
1055,Brunswick Circuit Pro Bowling,11
1056,Brunswick Circuit Pro Bowling 2,11
1057,Brunswick Cosmic Bowling,11
1058,Brunswick Pro Bowling,1
1059,Brutal Legend,9
1060,Brute Force,6
1061,Bubble Bobble Double Shot,6
1062,Bubble Bobble Evolution,6
1063,Bubble Bobble Revolution,6
1064,Bubble Bobble also featuring Rainbow Islands,6
1065,Bubble Bobble: Old & New,5
1066,Bubsy 3D,1
1067,Buck Bumble,11
1068,Buck Fever,1
1069,Buffy the Vampire Slayer,1
1070,Buffy the Vampire Slayer: Chaos Bleeds,1
1071,Buffy the Vampire Slayer: Wrath of the Darkhul King,7
1072,Bugriders: The Race of Kings,2
1073,Bugs Bunny & Taz: Time Busters,5
1074,Bugs Bunny: Lost in Time,7
1075,Build 'n Race,10
1076,Build-A-Bear Workshop,10
1077,Build-A-Bear Workshop: A Friend Fur All Seasons,4
1078,Build-A-Bear Workshop: Welcome to Hugsville,12
1079,Builder's Block,3
1080,Bujingai: The Forsaken City,1
1081,Bullet Girls,1
1082,Bullet Girls 2,9
1083,Bullet Soul: Tama Tamashii,9
1084,Bullet Witch,9
1085,Bulletstorm,1
1086,Bully,1
1087,Bully: Scholarship Edition,7
1088,Bump 'n' Jump,1
1089,Bunmei Haruka: Aoiza Ibunroku,1
1090,Bunmei Kaika: Aoiza Ibunroku Saien,1
1091,Burger Island,6
1092,BurgerTime,5
1093,Burning Rangers,7
1094,Burning Road,7
1095,Burnout,7
1096,Burnout 2: Point of Impact,7
1097,Burnout 3: Takedown,7
1098,Burnout Dominator,7
1099,Burnout Legends,7
1100,Burnout Paradise,7
1101,Burnout Paradise: The Ultimate Box,7
1102,Burnout Revenge,11
1103,Burstrick: Wake Boarding!!,10
1104,Bus Simulator 16,3
1105,Bushido Blade,3
1106,Bushido Blade 2,1
1107,Busou Renkin: Youkoso Papillon Park e,1
1108,Busou Shinki: Battle Masters,1
1109,Busou Shinki: Battle Masters Mk. 2,4
1110,Bust A Groove,4
1111,Bust A Groove 2,6
1112,Bust-A-Bloc,6
1113,Bust-A-Move,6
1114,Bust-A-Move '99,6
1115,Bust-A-Move 2 Arcade Edition,6
1116,Bust-A-Move 3000,6
1117,Bust-A-Move 4,6
1118,Bust-A-Move Bash!,6
1119,Bust-A-Move DS,6
1120,Bust-A-Move Deluxe,6
1121,Bust-A-Move Universe,6
1122,Buster Bros. Collection,10
1123,Busy Scissors,1
1124,Butt Ugly Martians: B.K.M. Battles,7
1125,Butt-Ugly Martians: Zoom or Doom!,5
1126,Buzz Lightyear of Star Command,4
1127,Buzz! Brain of the UK,4
1128,Buzz! Junior: Jungle Party,4
1129,Buzz! Junior: RoboJam,4
1130,Buzz! Master Quiz,4
1131,Buzz! Quiz TV,4
1132,Buzz! Quiz World,4
1133,Buzz! The BIG Quiz,4
1134,Buzz! The Hollywood Quiz,4
1135,Buzz! The Mega Quiz,4
1136,Buzz! The Music Quiz,4
1137,Buzz! The Schools Quiz,4
1138,Buzz! The Ultimate Music Quiz,1
1139,C.O.P.: The Recruit,9
1140,C.O.R.E.,9
1141,C: The Contra Adventure,5
1142,CID The Dummy,8
1143,CIMA: The Enemy,4
1144,CMT Presents: Karaoke Revolution Country,2
1145,CSI: 3 Dimensions of Murder,2
1146,CSI: Crime Scene Investigation,2
1147,CSI: Dark Motives,2
1148,CSI: Deadly Intent,2
1149,CSI: Deadly Intent - The Hidden Cases,2
1150,CSI: Fatal Conspiracy,2
1151,CSI: Hard Evidence,2
1152,CSI: Unsolved!,1
1153,CT Special Forces,9
1154,CT Special Forces 2: Back in the Trenches,2
1155,CV Casting Voice,4
1156,Cabbage Patch Kids: The Patch Puppy Rescue,4
1157,Cabela's Adventure Camp,11
1158,Cabela's African Safari,11
1159,Cabela's Alaskan Adventure,11
1160,Cabela's Big Game Hunter,11
1161,Cabela's Big Game Hunter (2008),11
1162,Cabela's Big Game Hunter 2005 Adventures,11
1163,Cabela's Big Game Hunter 2010,11
1164,Cabela's Big Game Hunter 2012,11
1165,Cabela's Big Game Hunter: Hunting Party,9
1166,Cabela's Big Game Hunter: Pro Hunts,11
1167,Cabela's Big Game Hunter: Ultimate Challenge,11
1168,Cabela's Dangerous Hunts,11
1169,Cabela's Dangerous Hunts 2,11
1170,Cabela's Dangerous Hunts 2009,11
1171,Cabela's Dangerous Hunts 2011,11
1172,Cabela's Dangerous Hunts: Ultimate Challenge,11
1173,Cabela's Deer Hunt 2005 Season,11
1174,Cabela's Deer Hunt: 2004 Season,11
1175,Cabela's Legendary Adventures,11
1176,Cabela's Monster Buck Hunter,11
1177,Cabela's North American Adventures,11
1178,Cabela's Outdoor Adventures,11
1179,Cabela's Outdoor Adventures (2006),11
1180,Cabela's Outdoor Adventures (2009),11
1181,Cabela's Survival: Shadows of Katmai,11
1182,Cabela's Trophy Bucks,12
1183,Caesar III,12
1184,Caesar IV,4
1185,Caesars Palace 2000: Millennium Gold Edition,4
1186,Caesars Palace Advance: Millennium Gold Edition,4
1187,Caesars Palace II,6
1188,Cake Mania,6
1189,Cake Mania 2: Jill's Next Adventure!,10
1190,Cake Mania 3,6
1191,Cake Mania: Baker's Challenge,6
1192,Cake Mania: In The Mix!,10
1193,Cake Mania: Main Street,9
1194,Caladrius,11
1195,Calcio Bit,4
1196,California Speed,8
1197,Caligula,9
1198,Call Of Duty 2: Big Red One,2
1199,Call of Cthulhu: Dark Corners of the Earth,9
1200,Call of Duty 2,9
1201,Call of Duty 3,9
1202,Call of Duty 4: Modern Warfare,1
1203,Call of Duty Black Ops: Declassified,9
1204,Call of Duty: Advanced Warfare,9
1205,Call of Duty: Black Ops,9
1206,Call of Duty: Black Ops 3,9
1207,Call of Duty: Black Ops II,9
1208,Call of Duty: Finest Hour,9
1209,Call of Duty: Ghosts,9
1210,Call of Duty: Modern Warfare 2,9
1211,Call of Duty: Modern Warfare 3,9
1212,Call of Duty: Modern Warfare 3: Defiance,9
1213,Call of Duty: Modern Warfare Trilogy,9
1214,Call of Duty: Modern Warfare: Mobilized,9
1215,Call of Duty: Modern Warfare: Reflex Edition,9
1216,Call of Duty: Roads to Victory,9
1217,Call of Duty: The War Collection,9
1218,Call of Duty: World at War,9
1219,Call of Duty: World at War Final Fronts,9
1220,Call of Juarez,9
1221,Call of Juarez: Bound in Blood,9
1222,Call of Juarez: The Cartel,2
1223,Calling,4
1224,Calvin Tucker's Redneck Jamboree,4
1225,Camp Rock: The Final Jam,10
1226,Camping Mama: Outdoor Adventures,11
1227,Canada Hunt,1
1228,Candace Kane's Candy Factory,4
1229,CandyLand / Chutes & Ladders / Memory,4
1230,Canimal Triple,2
1231,Canvas 2,4
1232,Capcom Classics Collection,4
1233,Capcom Classics Collection Reloaded,4
1234,Capcom Classics Collection Remixed,1
1235,Capcom Digital Collection,3
1236,Capcom Fighting Evolution,3
1237,Capcom vs. SNK,3
1238,Capcom vs. SNK 2 EO,3
1239,Capcom vs. SNK 2: Mark of the Millennium 2001,3
1240,Capcom vs. SNK 2: Millionaire Fighting 2001,3
1241,Capcom vs. SNK: Millennium Fight 2000 Pro,11
1242,Capcom's Soccer Shootout,1
1243,Captain America: Super Soldier,2
1244,Captain Morgane and the Golden Turtle,2
1245,Captain Rainbow,6
1246,Captain Toad: Treasure Tracker,11
1247,Captain Tsubasa,11
1248,Captain Tsubasa J: The Way to World Youth,11
1249,Captain Tsubasa: Aratanaru Densetsu Joshou,11
1250,Captain Tsubasa: New Kick Off,8
1251,Car Battler Joe,4
1252,Card Fight!! Vanguard G: Stride to Victory!!,4
1253,Card Games,4
1254,Cardfight!! Vanguard: Lock On Victory!!,4
1255,Cardfight!! Vanguard: Ride to Victory,3
1256,Cardinal Syn,1
1257,Care Bears - Care Quest,1
1258,Carmageddon 64,1
1259,Carmageddon: Max Damage,1
1260,Carmen Sandiego: The Secret of the Stolen Drums,12
1261,Carnage Heart,12
1262,Carnage Heart EXA,9
1263,Carnival,4
1264,Carnival Games,11
1265,Carnival Games: Mini Golf,4
1266,"Carnival Games: Monkey See, Monkey Do!",4
1267,Carnival Games: Wild West 3D,4
1268,Carnival Island,6
1269,Carol Vorderman's Sudoku,7
1270,Cars,7
1271,Cars 2,7
1272,Cars Mater-National Championship,4
1273,Cars Toon: Mater's Tall Tales,7
1274,Cars: Mater-National Championship,7
1275,Cars: Race-O-Rama,7
1276,Cart World Series,4
1277,Cartoon Network Block Party,4
1278,Cartoon Network Block Party / Cartoon Network Speedway Double Pack,1
1279,Cartoon Network Racing,3
1280,Cartoon Network: Punch Time Explosion,3
1281,Cartoon Network: Punch Time Explosion XL,7
1282,Carve,2
1283,Case Closed: One Truth Prevails,4
1284,Casino Chaos With Las Vegas Players Collection,2
1285,Casper,2
1286,Casper's Scare School: Classroom Capers,11
1287,Casper's Scare School: Spooky Sports Day,1
1288,Casper: Friends Around the World,5
1289,Casper: Spirit Dimensions,9
1290,Castle Shikigami 2,9
1291,Castle of Shikigami III,5
1292,Castlevania,5
1293,Castlevania Bloodlines,5
1294,Castlevania Chronicles,5
1295,Castlevania Double Pack,5
1296,Castlevania Dracula X,5
1297,Castlevania II: Simon's Quest,5
1298,Castlevania III: Dracula's Curse,3
1299,Castlevania Judgment,5
1300,Castlevania: Aria of Sorrow,5
1301,Castlevania: Circle of the Moon,1
1302,Castlevania: Curse of Darkness,5
1303,Castlevania: Dawn of Sorrow,5
1304,Castlevania: Harmony of Dissonance,1
1305,Castlevania: Lament of Innocence,5
1306,Castlevania: Legacy of Darkness,1
1307,Castlevania: Lords of Shadow,1
1308,Castlevania: Lords of Shadow - Mirror of Fate,1
1309,Castlevania: Lords of Shadow - Reverie,1
1310,Castlevania: Lords of Shadow 2,5
1311,Castlevania: Order of Ecclesia,5
1312,Castlevania: Portrait of Ruin,5
1313,Castlevania: Symphony of the Night,5
1314,Castlevania: The Dracula X Chronicles,7
1315,Castrol Honda Superbike Racing,6
1316,Casual Mania!,12
1317,Catan,2
1318,Cate West: The Vanishing Files,2
1319,Catherine,1
1320,Cats & Dogs: The Revenge of Kitty Galore,1
1321,Catwoman,10
1322,Catz,5
1323,Cave Story 3D,7
1324,Cel Damage,11
1325,Celebrity Sports Showdown,3
1326,Center Ring Boxing,9
1327,Centipede,4
1328,Centipede / Breakout / Warlords,9
1329,Centipede: Infestation,10
1330,Cesar Millan's Dog Whisperer,1
1331,Ceville,6
1332,Challenge Me: Brain Puzzles,6
1333,Challenge Me: Brain Puzzles 2,6
1334,Challenge Me: Maths Workout,6
1335,Challenge Me: Word Puzzles,6
1336,Chameleon,5
1337,Chameleon Twist,5
1338,Chameleon Twist 2,6
1339,Chameleon: To Dye For!,11
1340,Champion Jockey: G1 Jockey & Gallop Racer,8
1341,Champions of Norrath,8
1342,Champions: Return to Arms,11
1343,Championship Bass,11
1344,Championship Foosball,11
1345,Championship Manager 03/04,11
1346,Championship Manager 2010,11
1347,Championship Manager 3,11
1348,Championship Manager 99/00,11
1349,Championship Manager Season 01/02,7
1350,Championship Motocross 2001 featuring Ricky Carmichael,7
1351,Championship Motocross featuring Ricky Carmichael,10
1352,Championship Pony,11
1353,Championship Surfer,1
1354,Chaos Legion,8
1355,Chaos Rings III,12
1356,Chaos Wars,2
1357,Chaos;Child,2
1358,Chaos;Head - Love Chu*Chu!,2
1359,Chaos;Head Noah,1
1360,Chaotic: Shadow Warriors,1
1361,Charlie Blasts Territory,2
1362,Charlie and the Chocolate Factory,1
1363,Charlie's Angels,1
1364,Charlotte's Web,10
1365,Charm Girls Club: My Perfect Prom,4
1366,Charm Girls Club: Pajama Party,7
1367,Chase: Hollywood Stunt Driver,4
1368,Checkers,4
1369,Cheer We Go!,12
1370,Chess,4
1371,Chessmaster,12
1372,Chessmaster II,4
1373,Chessmaster: The Art of Learning,7
1374,Chevrolet Camaro: Wild Ride,6
1375,Chibi Maruko-Chan DS: Maru-Chan no Machi,4
1376,Chibi Maruko-Chan: Harikiri 365-Nichi no Maki,2
1377,Chibi-Robo! Park Patrol,2
1378,Chibi-Robo! Plug into Adventure!,5
1379,Chibi-Robo! Zip Lash,9
1380,Chicago Enforcer,9
1381,Chicken Blaster,9
1382,Chicken Hunter,1
1383,Chicken Riot,2
1384,Chicken Run,1
1385,Chicken Shoot,2
1386,Chicken Shoot 2,9
1387,Child of Eden,8
1388,Child of Light,8
1389,Children of Mana,9
1390,Chili Con Carnage,7
1391,Chocobo Racing,8
1392,Chocobo no Fushigi Dungeon,8
1393,Chocobo no Fushigi Dungeon for WonderSwan,8
1394,Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,8
1395,Chocobo's Dungeon 2,4
1396,Chocolatier,1
1397,Chokkan! Asonde Relaxuma,1
1398,Chopper Attack,9
1399,Chopper Command,7
1400,Choro Q,7
1401,Choro Q 64 2: Hacha Mecha Grand Prix Race,7
1402,Choro Q Marine: Q Boat,7
1403,Choro Q2,7
1404,Choro Q3,1
1405,Chou Ezaru wa Akai Hana: Koi wa Tsuki ni Shirube Kareru,1
